qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,ssend,evalue,bitscore,consensus,qcov,Taxon
OTU_264,AY958828.1.1523,97.782,1488,32,1,1,1487,25,1512,0,2564,miniCon,99.9327956989247,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_264,AY958917.1.1521,97.782,1488,31,2,1,1487,24,1510,0,2564,miniCon,99.9327956989247,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_264,AY959201.1.1514,98.521,1487,22,0,1,1487,17,1503,0,2625,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_264,EF682866.1.1545,97.73,1498,20,13,3,1487,21,1517,0,2569,miniCon,99.13217623498,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_264,JF091405.1.1397,98.998,1397,9,5,4,1395,1,1397,0,2497,miniCon,99.6420901932713,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_264,KF071075.1.1393,98.637,1394,16,3,4,1395,1,1393,0,2466,miniCon,99.8565279770445,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_264,Y16329.1.1539,99.933,1487,1,0,1,1487,6,1492,0,2741,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners
OTU_265,AB547639.1.1489,99.799,1489,3,0,10,1498,1,1489,0,2734,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_265,AY169425.1.1500,98.733,1500,13,6,1,1498,5,1500,0,2660,miniCon,99.8666666666667,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_265,GQ043033.1.1362,98.753,1363,15,2,17,1378,1,1362,0,2422,miniCon,99.9266324284666,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_265,GQ130119.1.1468,99.046,1468,5,9,28,1495,1,1459,0,2625,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_265,HF558387.1.1473,99.728,1473,3,1,17,1488,1,1473,0,2697,miniCon,99.9321113374067,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_265,HM021401.1.1445,99.579,1424,5,1,35,1458,13,1435,0,2595,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_265,HM021504.1.1440,99.235,1437,5,6,27,1463,3,1433,0,2588,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_265,HM266694.1.1361,98.972,1362,13,1,17,1378,1,1361,0,2436,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_265,JF175448.1.1359,99.046,1362,10,3,17,1378,1,1359,0,2440,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_265,JF176204.1.1361,98.826,1363,13,3,17,1378,1,1361,0,2427,miniCon,99.9266324284666,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,AB547639.1.1489,99.796,1469,3,0,1,1469,15,1483,0,2697,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_266,AY169425.1.1500,98.776,1471,12,6,1,1469,28,1494,0,2612,miniCon,99.8640380693406,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_266,GQ043033.1.1362,98.892,1354,13,2,3,1355,10,1362,0,2416,miniCon,99.9261447562777,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,GQ130119.1.1468,99.044,1465,5,9,5,1469,1,1456,0,2619,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,HF558387.1.1473,99.727,1466,3,1,1,1465,8,1473,0,2684,miniCon,99.9317871759891,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_266,HM021401.1.1445,99.579,1424,5,1,12,1435,13,1435,0,2595,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,HM021504.1.1440,99.235,1437,5,6,4,1440,3,1433,0,2588,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,HM266694.1.1361,98.967,1355,13,1,1,1355,8,1361,0,2423,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,JF175448.1.1359,99.041,1355,10,3,1,1355,8,1359,0,2427,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_266,JF176204.1.1361,98.82,1356,13,3,1,1355,8,1361,0,2414,miniCon,99.9262536873156,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_267,CALI02000005.143.1657,99.931,1445,1,0,1,1445,46,1490,0,2663,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Fenollaria massiliensis
OTU_267,CP027242.522408.523948,99.24,1448,5,4,1,1445,54,1498,0,2608,miniCon,99.792817679558,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_267,CP027242.678515.680055,99.516,1445,7,0,1,1445,54,1498,0,2630,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_267,CP027242.1043560.1045100,99.931,1445,1,0,1,1445,54,1498,0,2663,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_267,CP027242.1570710.1572250,99.654,1445,5,0,1,1445,54,1498,0,2641,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_267,CZPW01000007.475510.477025,98.618,1447,17,3,1,1445,46,1491,0,2558,miniCon,99.8617829993089,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_267,CZPW01000009.402220.403735,97.721,1448,28,3,1,1445,46,1491,0,2486,miniCon,99.792817679558,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_267,DQ532342.1.1490,98.411,1447,19,4,1,1445,45,1489,0,2547,miniCon,99.8617829993089,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_267,EF071399.1.1511,97.65,1447,30,4,1,1445,52,1496,0,2481,miniCon,99.8617829993089,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_267,EU483154.1.1377,98.112,1377,25,1,12,1387,1,1377,0,2401,miniCon,99.9273783587509,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_268,AF243160.1.1509,99.061,1491,13,1,3,1493,1,1490,0,2675,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_268,AF243161.1.1512,99.062,1492,13,1,3,1493,1,1492,0,2676,miniCon,99.9329758713137,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_268,AF243176.1.1496,99.528,1482,5,2,16,1496,1,1481,0,2697,miniCon,99.9325236167341,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_268,AY958934.1.1556,99.733,1496,4,0,1,1496,31,1526,0,2741,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_268,AY958973.1.1516,98.452,1486,22,1,1,1485,31,1516,0,2615,miniCon,99.9327052489906,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_268,CP018809.500868.502438,99.666,1496,5,0,1,1496,30,1525,0,2736,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_268,CP018809.1347636.1349206,99.599,1496,6,0,1,1496,30,1525,0,2730,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_268,CP018809.1516019.1517589,99.799,1496,3,0,1,1496,30,1525,0,2747,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_268,GQ179737.1.1501,97.004,1502,33,11,1,1496,3,1498,0,2514,miniCon,99.6005326231691,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_268,Y18654.1.1421,99.649,1423,2,2,8,1429,1,1421,0,2597,miniCon,99.9297259311314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus fornicalis
OTU_269,AB109769.669.2189,99.39,1475,7,1,1,1475,12,1484,0,2673,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,AB109770.615.2139,99.254,1475,9,2,1,1475,12,1484,0,2662,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,AB109771.667.2190,99.39,1475,7,1,1,1475,12,1484,0,2673,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,AB109772.582.2105,99.458,1475,6,1,1,1475,12,1484,0,2678,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,AB640691.1.1483,99.661,1475,3,1,1,1475,5,1477,0,2695,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,ACHM02000001.263862.265371,99.661,1475,3,1,1,1475,5,1477,0,2695,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,AP008971.197837.199361,99.458,1475,6,1,1,1475,13,1485,0,2678,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,AP008971.1186123.1187588,99.299,1427,8,2,49,1475,1,1425,0,2579,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_269,FM873619.1.1474,98.971,1458,13,1,18,1475,2,1457,0,2608,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia
OTU_269,KT275140.1.1486,98.917,1477,11,4,1,1475,5,1478,0,2634,miniCon,99.8645903859174,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia
OTU_270,ARGD01000016.303.1794,99.649,1426,5,0,1,1426,16,1441,0,2606,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,CP012195.643643.645142,99.86,1426,2,0,1,1426,16,1441,0,2623,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,FN401323.1.1481,99.93,1426,1,0,1,1426,3,1428,0,2628,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,FN401324.1.1478,99.86,1426,2,0,1,1426,3,1428,0,2623,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,FN401325.1.1478,99.93,1426,1,0,1,1426,3,1428,0,2628,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,FN401326.1.1357,99.705,1354,1,3,1,1353,5,1356,0,2475,miniCon,99.9261447562777,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,FN401327.1.1501,99.79,1426,3,0,1,1426,14,1439,0,2617,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,HM007586.1.1312,99.619,1313,4,1,34,1346,1,1312,0,2396,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus
OTU_270,HM247311.1.1339,99.401,1336,8,0,6,1341,1,1336,0,2423,miniCon,100,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
OTU_271,AB547682.1.1492,99.728,1473,3,1,1,1472,16,1488,0,2697,miniCon,99.9321113374067,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens
OTU_271,AB547683.1.1480,99.593,1473,5,1,1,1472,4,1476,0,2686,miniCon,99.9321113374067,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens
OTU_271,L16483.1.1479,99.314,1457,8,2,1,1456,24,1479,0,2639,miniCon,99.9313658201785,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens
OTU_272,CALI02000005.143.1657,99.931,1440,1,0,1,1440,18,1457,0,2654,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Fenollaria massiliensis
OTU_272,CP027242.522408.523948,99.238,1443,5,4,1,1440,26,1465,0,2599,miniCon,99.7920997920998,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_272,CP027242.678515.680055,99.514,1440,7,0,1,1440,26,1465,0,2621,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_272,CP027242.1043560.1045100,99.931,1440,1,0,1,1440,26,1465,0,2654,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_272,CP027242.1570710.1572250,99.653,1440,5,0,1,1440,26,1465,0,2632,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_272,CZPW01000007.475510.477025,98.613,1442,17,3,1,1440,18,1458,0,2549,miniCon,99.8613037447989,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_272,CZPW01000009.402220.403735,97.713,1443,28,3,1,1440,18,1458,0,2477,miniCon,99.7920997920998,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_272,DQ532342.1.1490,98.405,1442,19,4,1,1440,17,1456,0,2538,miniCon,99.8613037447989,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_272,EF071399.1.1511,97.642,1442,30,4,1,1440,24,1463,0,2471,miniCon,99.8613037447989,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_272,JF159717.1.1355,99.042,1357,10,3,4,1359,1,1355,0,2431,miniCon,99.9263080324245,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_273,AFQD01000460.50.1556,99.721,1436,3,1,1,1435,22,1457,0,2628,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP003723.1819779.1821285,99.721,1436,3,1,1,1435,22,1457,0,2628,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP003723.2155685.2157191,99.791,1436,2,1,1,1435,22,1457,0,2634,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP007062.94616.96121,99.721,1436,2,2,1,1435,22,1456,0,2628,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP012713.535863.537418,99.791,1436,1,2,1,1435,64,1498,0,2634,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP012713.2445002.2446556,99.721,1436,3,1,1,1435,62,1497,0,2628,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP012715.302676.304232,99.721,1436,3,1,1,1435,64,1499,0,2628,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP012715.2214342.2215896,99.861,1436,1,1,1,1435,62,1497,0,2639,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP022124.197056.198614,99.791,1436,2,1,1,1435,62,1497,0,2634,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_273,CP022124.725112.726670,99.791,1436,2,1,1,1435,62,1497,0,2634,miniCon,99.9303621169916,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum
OTU_274,CALI02000005.143.1657,99.931,1454,1,0,1,1454,23,1476,0,2680,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Fenollaria massiliensis
OTU_274,CP027242.522408.523948,99.245,1457,5,4,1,1454,31,1484,0,2625,miniCon,99.7940974605353,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_274,CP027242.678515.680055,99.519,1454,7,0,1,1454,31,1484,0,2647,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_274,CP027242.1043560.1045100,99.931,1454,1,0,1,1454,31,1484,0,2680,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_274,CP027242.1570710.1572250,99.656,1454,5,0,1,1454,31,1484,0,2658,miniCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_274,CZPW01000007.475510.477025,98.626,1456,17,3,1,1454,23,1477,0,2575,miniCon,99.8626373626374,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_274,CZPW01000009.402220.403735,97.735,1457,28,3,1,1454,23,1477,0,2503,miniCon,99.7940974605353,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_274,DQ532342.1.1490,98.42,1456,19,4,1,1454,22,1475,0,2564,miniCon,99.8626373626374,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_274,EF071399.1.1511,97.665,1456,30,4,1,1454,29,1482,0,2497,miniCon,99.8626373626374,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_274,JF159717.1.1355,99.041,1355,10,3,1,1354,3,1355,0,2427,miniCon,99.9261992619926,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_275,AB547653.1.1479,99.32,1471,10,0,1,1471,5,1475,0,2662,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas asaccharolytica
OTU_275,AB547668.1.1490,99.524,1471,7,0,1,1471,16,1486,0,2678,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis
OTU_275,AY570514.1.1457,99.451,1456,8,0,1,1456,2,1457,0,2649,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis
OTU_275,CP002689.744996.746512,99.32,1471,10,0,1,1471,16,1486,0,2662,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas asaccharolytica
OTU_275,FJ792537.1.1368,99.195,1367,11,0,21,1387,1,1367,0,2464,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas asaccharolytica
OTU_275,GQ014737.1.1357,99.263,1357,10,0,6,1362,1,1357,0,2451,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
OTU_275,HM257280.1.1357,99.116,1357,12,0,6,1362,1,1357,0,2440,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
OTU_275,HQ815225.1.1440,98.96,1442,12,3,16,1456,1,1440,0,2577,miniCon,99.9306518723995,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
OTU_275,JF197024.1.1357,99.337,1357,9,0,6,1362,1,1357,0,2457,miniCon,100,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
OTU_275,KF999878.1.1475,97.701,1479,14,17,1,1471,5,1471,0,2525,miniCon,99.4590939824206,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas asaccharolytica
OTU_276,AEPX01000015.105.1663,99.864,1469,1,1,1,1468,23,1491,0,2700,miniCon,99.931926480599,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners
OTU_276,AY958828.1.1523,98.207,1450,24,2,1,1448,30,1479,0,2532,miniCon,99.8620689655172,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_276,AY958917.1.1521,97.687,1470,31,3,1,1468,29,1497,0,2523,miniCon,99.8639455782313,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_276,AY959201.1.1514,98.965,1449,14,1,1,1448,22,1470,0,2591,miniCon,99.9309868875086,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_276,EF682866.1.1545,97.635,1480,20,15,1,1466,24,1502,0,2529,miniCon,99.054054054054,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_276,JF091405.1.1397,98.853,1395,10,6,1,1389,3,1397,0,2483,miniCon,99.5698924731183,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_276,KF071075.1.1393,98.491,1392,17,4,1,1389,3,1393,0,2451,miniCon,99.7844827586207,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_276,Y16329.1.1539,99.796,1469,2,1,1,1468,11,1479,0,2695,miniCon,99.931926480599,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners
OTU_277,CYSO01000012.95955.97448,99.93,1422,1,0,1,1422,16,1437,0,2621,miniCon,100,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU459196.1.1373,97.353,1360,32,4,1,1358,16,1373,0,2309,miniCon,99.8529411764706,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU459314.1.1376,98.677,1361,15,3,1,1358,16,1376,0,2410,miniCon,99.7795738427627,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU459341.1.1372,97.423,1358,34,1,1,1358,16,1372,0,2313,miniCon,100,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU471378.1.1349,97.962,1325,24,3,1,1325,28,1349,0,2294,miniCon,100,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU471456.1.1391,98.681,1365,10,7,1,1358,28,1391,0,2414,miniCon,99.4871794871795,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU775651.1.1373,97.425,1359,33,2,1,1358,16,1373,0,2314,miniCon,99.9264164827079,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_277,EU775716.1.1373,97.277,1359,35,2,1,1358,16,1373,0,2303,miniCon,99.9264164827079,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
OTU_278,AB008206.1.1556,100,1478,0,0,1,1478,30,1507,0,2730,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_278,AF243170.1.1508,99.526,1478,5,2,2,1478,7,1483,0,2689,miniCon,99.9323410013532,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_278,AF257096.1.1518,99.865,1478,2,0,1,1478,11,1488,0,2719,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_278,AF257097.1.1518,100,1478,0,0,1,1478,11,1488,0,2730,miniCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
